crypto,epoch,order_parameter,susceptibility
btc,1970-01-01 00:00:01.768428900,-0.08333333333333333,0.004113828502415376
btc,1970-01-01 00:00:01.768429800,-0.16666666666666666,0.005585748792270449
btc,1970-01-01 00:00:01.768430700,-0.16666666666666666,0.006831219806763203
btc,1970-01-01 00:00:01.768431600,-0.16666666666666666,0.006931863929146456
btc,1970-01-01 00:00:01.768432500,-0.16666666666666666,0.007648953301127132
btc,1970-01-01 00:00:01.768433400,-0.08333333333333333,0.0073973429951690005
btc,1970-01-01 00:00:01.768434300,-0.08333333333333333,0.007045088566827617
btc,1970-01-01 00:00:01.768435200,0.0,0.007045088566827617
btc,1970-01-01 00:00:01.768436100,-0.08333333333333333,0.007133152173912962
btc,1970-01-01 00:00:01.768437000,-0.08333333333333333,0.0071960547504024966
btc,1970-01-01 00:00:01.768437900,-0.08333333333333333,0.007233796296296216
btc,1970-01-01 00:00:01.768438800,-0.08333333333333333,0.0066299315619966995
btc,1970-01-01 00:00:01.768439700,-0.16666666666666666,0.006441223832528101
btc,1970-01-01 00:00:01.768440600,-0.08333333333333333,0.005585748792270454
btc,1970-01-01 00:00:01.768441500,-0.08333333333333333,0.004629629629629552
eth,1970-01-01 00:00:01.767834900,0.3333333333333333,0.019122383252818027
eth,1970-01-01 00:00:01.767835800,0.25,0.017461755233494355
eth,1970-01-01 00:00:01.767836700,0.25,0.016895632045088555
eth,1970-01-01 00:00:01.767837600,0.3333333333333333,0.01719756441223831
eth,1970-01-01 00:00:01.767838500,0.3333333333333333,0.0165936996779388
eth,1970-01-01 00:00:01.767839400,0.25,0.015687902576489523
eth,1970-01-01 00:00:01.767840300,0.25,0.014379528985507236
eth,1970-01-01 00:00:01.767841200,0.25,0.014039855072463758
eth,1970-01-01 00:00:01.767842100,0.16666666666666666,0.013876308373590971
eth,1970-01-01 00:00:01.767843000,0.08333333333333333,0.013876308373590971
eth,1970-01-01 00:00:01.767843900,0.16666666666666666,0.012869867149758444
eth,1970-01-01 00:00:01.767844800,0.25,0.010555052334943629
eth,1970-01-01 00:00:01.767845700,0.25,0.009460547504025755
eth,1970-01-01 00:00:01.767846600,0.25,0.008139593397745561
eth,1970-01-01 00:00:01.767847500,0.25,0.007737016908212551
eth,1970-01-01 00:00:01.767848400,0.25,0.007233796296296287
eth,1970-01-01 00:00:01.767849300,0.16666666666666666,0.0066425120772946765
eth,1970-01-01 00:00:01.767850200,0.16666666666666666,0.006026066827697253
eth,1970-01-01 00:00:01.767851100,0.08333333333333333,0.0066425120772946765
eth,1970-01-01 00:00:01.767852000,0.08333333333333333,0.0066425120772946765
eth,1970-01-01 00:00:01.767852900,0.08333333333333333,0.0066425120772946765
eth,1970-01-01 00:00:01.767853800,0.08333333333333333,0.0066425120772946765
eth,1970-01-01 00:00:01.767854700,0.0,0.0084037842190016
eth,1970-01-01 00:00:01.767855600,0.0,0.009951187600644113
eth,1970-01-01 00:00:01.767856500,0.0,0.010454408212560376
eth,1970-01-01 00:00:01.767857400,0.08333333333333333,0.010555052334943629
eth,1970-01-01 00:00:01.767858300,0.0,0.011423107890499185
eth,1970-01-01 00:00:01.767859200,0.0,0.011020531400966174
eth,1970-01-01 00:00:01.767860100,0.08333333333333333,0.009548611111111101
eth,1970-01-01 00:00:01.767861000,0.08333333333333333,0.009045390499194837
eth,1970-01-01 00:00:01.767861900,0.0,0.009007648953301117
eth,1970-01-01 00:00:01.767862800,0.0,0.008743458132045077
eth,1970-01-01 00:00:01.767863700,0.0,0.009045390499194835
eth,1970-01-01 00:00:01.767864600,0.08333333333333333,0.009045390499194835
eth,1970-01-01 00:00:01.767865500,0.0,0.00924667874396134
eth,1970-01-01 00:00:01.767866400,-0.08333333333333333,0.009347322866344593
eth,1970-01-01 00:00:01.767867300,-0.08333333333333333,0.009045390499194833
eth,1970-01-01 00:00:01.767868200,0.0,0.007648953301127199
eth,1970-01-01 00:00:01.767869100,0.0,0.006026066827697247
eth,1970-01-01 00:00:01.767870000,-0.08333333333333333,0.0047176932367149595
eth,1970-01-01 00:00:01.767870900,-0.08333333333333333,0.004378019323671481
eth,1970-01-01 00:00:01.767871800,-0.08333333333333333,0.0038118961352656827
eth,1970-01-01 00:00:01.767872700,0.0,0.003572866344605457
eth,1970-01-01 00:00:01.767873600,0.0,0.003308675523349418
eth,1970-01-01 00:00:01.767874500,0.08333333333333333,0.003308675523349418
eth,1970-01-01 00:00:01.767875400,0.0,0.003019323671497566
eth,1970-01-01 00:00:01.767876300,0.0,0.003019323671497566
eth,1970-01-01 00:00:01.767877200,0.0,0.003019323671497566
eth,1970-01-01 00:00:01.767878100,0.0,0.003019323671497566
eth,1970-01-01 00:00:01.767879000,-0.08333333333333333,0.0029690016103059392
eth,1970-01-01 00:00:01.767879900,-0.08333333333333333,0.0032080314009661644
eth,1970-01-01 00:00:01.767880800,-0.16666666666666666,0.0042144726247986914
eth,1970-01-01 00:00:01.767881700,-0.25,0.005925422705313988
eth,1970-01-01 00:00:01.767882600,-0.25,0.007233796296296274
eth,1970-01-01 00:00:01.767883500,-0.16666666666666666,0.0077370169082125375
eth,1970-01-01 00:00:01.767884400,-0.16666666666666666,0.008139593397745549
eth,1970-01-01 00:00:01.767885300,-0.08333333333333333,0.008001207729468576
eth,1970-01-01 00:00:01.767886200,-0.16666666666666666,0.007435084541062777
eth,1970-01-01 00:00:01.767887100,-0.08333333333333333,0.00719605475040255
eth,1970-01-01 00:00:01.767888000,-0.08333333333333333,0.00719605475040255
eth,1970-01-01 00:00:01.767888900,-0.08333333333333333,0.00719605475040255
eth,1970-01-01 00:00:01.767889800,-0.08333333333333333,0.006931863929146511
eth,1970-01-01 00:00:01.767890700,-0.08333333333333333,0.00664251207729466
eth,1970-01-01 00:00:01.767891600,0.0,0.006931863929146511
eth,1970-01-01 00:00:01.767892500,0.0,0.00719605475040255
eth,1970-01-01 00:00:01.767893400,0.08333333333333333,0.008252818035426707
eth,1970-01-01 00:00:01.767894300,0.08333333333333333,0.009045390499194823
eth,1970-01-01 00:00:01.767895200,0.08333333333333333,0.009812801932367126
eth,1970-01-01 00:00:01.767896100,0.08333333333333333,0.009812801932367126
eth,1970-01-01 00:00:01.767897000,0.08333333333333333,0.010555052334943615
eth,1970-01-01 00:00:01.767897900,0.08333333333333333,0.011272141706924291
eth,1970-01-01 00:00:01.767898800,0.08333333333333333,0.011964070048309154
eth,1970-01-01 00:00:01.767899700,0.0,0.011964070048309154
eth,1970-01-01 00:00:01.767900600,0.0,0.012026972624798687
eth,1970-01-01 00:00:01.767901500,0.0,0.012064714170692407
eth,1970-01-01 00:00:01.767902400,0.0,0.011460849436392891
eth,1970-01-01 00:00:01.767903300,0.0,0.009460547504025741
eth,1970-01-01 00:00:01.767904200,0.08333333333333333,0.007648953301127193
eth,1970-01-01 00:00:01.767905100,0.08333333333333333,0.0069318639291465175
eth,1970-01-01 00:00:01.767906000,0.08333333333333333,0.005988325281803523
eth,1970-01-01 00:00:01.767906900,0.0,0.005623490338164233
eth,1970-01-01 00:00:01.767907800,0.08333333333333333,0.00437801932367148
eth,1970-01-01 00:00:01.767908700,0.08333333333333333,0.004025764895330095
eth,1970-01-01 00:00:01.767909600,0.16666666666666666,0.004214472624798695
eth,1970-01-01 00:00:01.767910500,0.08333333333333333,0.003610607890499179
eth,1970-01-01 00:00:01.767911400,0.0,0.0029690016103059423
eth,1970-01-01 00:00:01.767912300,0.0,0.002302234299516893
eth,1970-01-01 00:00:01.767913200,-0.08333333333333333,0.0029690016103059423
eth,1970-01-01 00:00:01.767914100,-0.08333333333333333,0.003610607890499179
eth,1970-01-01 00:00:01.767915000,-0.16666666666666666,0.005384460547504009
eth,1970-01-01 00:00:01.767915900,-0.25,0.008605072463768097
eth,1970-01-01 00:00:01.767916800,-0.16666666666666666,0.009850543478260847
eth,1970-01-01 00:00:01.767917700,-0.25,0.012366646537842167
eth,1970-01-01 00:00:01.767918600,-0.16666666666666666,0.013083735909822843
eth,1970-01-01 00:00:01.767919500,-0.08333333333333333,0.01283212560386471
eth,1970-01-01 00:00:01.767920400,-0.16666666666666666,0.013171799516908186
eth,1970-01-01 00:00:01.767921300,-0.08333333333333333,0.01323470209339772
eth,1970-01-01 00:00:01.767922200,-0.08333333333333333,0.01327244363929144
eth,1970-01-01 00:00:01.767923100,0.0,0.01327244363929144
eth,1970-01-01 00:00:01.767924000,0.08333333333333333,0.013838566827697235
eth,1970-01-01 00:00:01.767924900,0.08333333333333333,0.01437952898550722
eth,1970-01-01 00:00:01.767925800,0.0,0.013838566827697235
eth,1970-01-01 00:00:01.767926700,-0.08333333333333333,0.013285024154589344
eth,1970-01-01 00:00:01.767927600,-0.08333333333333333,0.0126308373590982
eth,1970-01-01 00:00:01.767928500,-0.08333333333333333,0.012567934782608666
eth,1970-01-01 00:00:01.767929400,-0.08333333333333333,0.011762781803542644
eth,1970-01-01 00:00:01.767930300,-0.08333333333333333,0.010856984702093368
eth,1970-01-01 00:00:01.767931200,-0.16666666666666666,0.008743458132045056
eth,1970-01-01 00:00:01.767932100,-0.08333333333333333,0.007535728663446021
eth,1970-01-01 00:00:01.767933000,-0.08333333333333333,0.007196054750402543
eth,1970-01-01 00:00:01.767933900,-0.08333333333333333,0.006831219806763251
eth,1970-01-01 00:00:01.767934800,0.0,0.007196054750402543
eth,1970-01-01 00:00:01.767935700,0.0,0.007535728663446021
eth,1970-01-01 00:00:01.767936600,0.0,0.007535728663446023
eth,1970-01-01 00:00:01.767937500,0.08333333333333333,0.007233796296296265
eth,1970-01-01 00:00:01.767938400,0.08333333333333333,0.007648953301127186
eth,1970-01-01 00:00:01.767939300,0.16666666666666666,0.007837661030595786
eth,1970-01-01 00:00:01.767940200,0.16666666666666666,0.008743458132045063
eth,1970-01-01 00:00:01.767941100,0.08333333333333333,0.009045390499194823
eth,1970-01-01 00:00:01.767942000,0.08333333333333333,0.008403784219001587
eth,1970-01-01 00:00:01.767942900,0.08333333333333333,0.008454106280193214
eth,1970-01-01 00:00:01.767943800,0.08333333333333333,0.008403784219001589
eth,1970-01-01 00:00:01.767944700,0.0,0.008403784219001589
eth,1970-01-01 00:00:01.767945600,-0.08333333333333333,0.008454106280193214
eth,1970-01-01 00:00:01.767946500,0.0,0.008139593397745549
eth,1970-01-01 00:00:01.767947400,0.0,0.008139593397745549
eth,1970-01-01 00:00:01.767948300,0.0,0.007850241545893697
eth,1970-01-01 00:00:01.767949200,0.0,0.007535728663446033
eth,1970-01-01 00:00:01.767950100,0.08333333333333333,0.007435084541062781
eth,1970-01-01 00:00:01.767951000,0.0,0.007045088566827678
eth,1970-01-01 00:00:01.767951900,-0.08333333333333333,0.007045088566827678
eth,1970-01-01 00:00:01.767952800,0.0,0.005585748792270513
eth,1970-01-01 00:00:01.767953700,-0.08333333333333333,0.005585748792270513
eth,1970-01-01 00:00:01.767954600,0.0,0.005120269726247969
eth,1970-01-01 00:00:01.767955500,-0.08333333333333333,0.005120269726247969
eth,1970-01-01 00:00:01.767956400,-0.08333333333333333,0.005585748792270513
eth,1970-01-01 00:00:01.767957300,0.0,0.005585748792270513
eth,1970-01-01 00:00:01.767958200,0.0,0.005585748792270513
eth,1970-01-01 00:00:01.767959100,-0.08333333333333333,0.005837359098228643
eth,1970-01-01 00:00:01.767960000,-0.16666666666666666,0.006931863929146515
eth,1970-01-01 00:00:01.767960900,-0.25,0.008252818035426705
eth,1970-01-01 00:00:01.767961800,-0.3333333333333333,0.010819243156199648
eth,1970-01-01 00:00:01.767962700,-0.3333333333333333,0.013775664251207699
eth,1970-01-01 00:00:01.767963600,-0.25,0.014480173107890466
eth,1970-01-01 00:00:01.767964500,-0.25,0.014782105475040221
eth,1970-01-01 00:00:01.767965400,-0.25,0.014681461352656968
eth,1970-01-01 00:00:01.767966300,-0.16666666666666666,0.014480173107890461
eth,1970-01-01 00:00:01.767967200,-0.16666666666666666,0.014643719806763248
eth,1970-01-01 00:00:01.767968100,-0.16666666666666666,0.014291465378421863
eth,1970-01-01 00:00:01.767969000,-0.16666666666666666,0.013838566827697223
eth,1970-01-01 00:00:01.767969900,-0.08333333333333333,0.013272443639291425
eth,1970-01-01 00:00:01.767970800,-0.16666666666666666,0.012668578904991908
eth,1970-01-01 00:00:01.767971700,-0.16666666666666666,0.010668276972624758
eth,1970-01-01 00:00:01.767972600,-0.16666666666666666,0.009812801932367107
eth,1970-01-01 00:00:01.767973500,-0.16666666666666666,0.00964925523349432
eth,1970-01-01 00:00:01.767974400,-0.16666666666666666,0.008642814009661789
eth,1970-01-01 00:00:01.767975300,-0.16666666666666666,0.008403784219001563
eth,1970-01-01 00:00:01.767976200,-0.25,0.007535728663446003
eth,1970-01-01 00:00:01.767977100,-0.16666666666666666,0.007196054750402524
eth,1970-01-01 00:00:01.767978000,-0.25,0.007045088566827642
eth,1970-01-01 00:00:01.767978900,-0.3333333333333333,0.00644122383252812
eth,1970-01-01 00:00:01.767979800,-0.3333333333333333,0.005434782608695586
eth,1970-01-01 00:00:01.767980700,-0.25,0.004780595813204441
eth,1970-01-01 00:00:01.767981600,-0.25,0.004717693236714906
eth,1970-01-01 00:00:01.767982500,-0.25,0.004717693236714906
eth,1970-01-01 00:00:01.767983400,-0.16666666666666666,0.004214472624798645
eth,1970-01-01 00:00:01.767984300,-0.08333333333333333,0.004176731078904928
eth,1970-01-01 00:00:01.767985200,-0.16666666666666666,0.0041138285024153965
eth,1970-01-01 00:00:01.767986100,-0.25,0.0041138285024153965
eth,1970-01-01 00:00:01.767987000,-0.25,0.0041138285024153965
eth,1970-01-01 00:00:01.767987900,-0.25,0.004176731078904928
eth,1970-01-01 00:00:01.767988800,-0.16666666666666666,0.004176731078904928
eth,1970-01-01 00:00:01.767989700,-0.25,0.004214472624798647
eth,1970-01-01 00:00:01.767990600,-0.25,0.004227053140096552
eth,1970-01-01 00:00:01.767991500,-0.3333333333333333,0.004113828502415389
eth,1970-01-01 00:00:01.767992400,-0.25,0.004025764895330041
eth,1970-01-01 00:00:01.767993300,-0.25,0.003912540257648881
eth,1970-01-01 00:00:01.767994200,-0.25,0.003774154589371907
eth,1970-01-01 00:00:01.767995100,-0.16666666666666666,0.003774154589371907
eth,1970-01-01 00:00:01.767996000,-0.25,0.0036106078904991194
eth,1970-01-01 00:00:01.767996900,-0.16666666666666666,0.0036106078904991194
eth,1970-01-01 00:00:01.767997800,-0.16666666666666666,0.003774154589371907
eth,1970-01-01 00:00:01.767998700,-0.16666666666666666,0.003774154589371907
eth,1970-01-01 00:00:01.767999600,-0.08333333333333333,0.004629629629629558
eth,1970-01-01 00:00:01.768000500,0.0,0.006038647342995103
eth,1970-01-01 00:00:01.768001400,0.08333333333333333,0.008743458132045029
eth,1970-01-01 00:00:01.768002300,0.0,0.010064412238325226
eth,1970-01-01 00:00:01.768003200,0.0,0.011158917069243103
eth,1970-01-01 00:00:01.768004100,0.08333333333333333,0.013473731884057925
eth,1970-01-01 00:00:01.768005000,0.0,0.014480173107890454
eth,1970-01-01 00:00:01.768005900,-0.08333333333333333,0.014480173107890454
eth,1970-01-01 00:00:01.768006800,0.0,0.015385970209339732
eth,1970-01-01 00:00:01.768007700,0.08333333333333333,0.01689563204508853
eth,1970-01-01 00:00:01.768008600,0.16666666666666666,0.019726247987117522
eth,1970-01-01 00:00:01.768009500,0.08333333333333333,0.020330112721417045
eth,1970-01-01 00:00:01.768010400,0.08333333333333333,0.021424617552334924
eth,1970-01-01 00:00:01.768011300,0.16666666666666666,0.022745571658615123
eth,1970-01-01 00:00:01.768012200,0.16666666666666666,0.02343749999999999
eth,1970-01-01 00:00:01.768013100,0.25,0.023349436392914657
eth,1970-01-01 00:00:01.768014000,0.16666666666666666,0.02253170289855073
eth,1970-01-01 00:00:01.768014900,0.16666666666666666,0.02108494363929148
eth,1970-01-01 00:00:01.768015800,0.16666666666666666,0.019009158615136895
eth,1970-01-01 00:00:01.768016700,0.16666666666666666,0.018103361513687626
eth,1970-01-01 00:00:01.768017600,0.16666666666666666,0.01489533011272145
eth,1970-01-01 00:00:01.768018500,0.08333333333333333,0.012668578904991986
eth,1970-01-01 00:00:01.768019400,0.16666666666666666,0.010555052334943681
eth,1970-01-01 00:00:01.768020300,0.08333333333333333,0.00779991948470214
eth,1970-01-01 00:00:01.768021200,0.08333333333333333,0.006441223832528231
eth,1970-01-01 00:00:01.768022100,0.08333333333333333,0.006026066827697314
eth,1970-01-01 00:00:01.768023000,0.08333333333333333,0.006026066827697314
eth,1970-01-01 00:00:01.768023900,0.08333333333333333,0.005585748792270585
eth,1970-01-01 00:00:01.768024800,0.16666666666666666,0.005233494363929203
eth,1970-01-01 00:00:01.768025700,0.08333333333333333,0.005233494363929203
eth,1970-01-01 00:00:01.768026600,0.16666666666666666,0.004780595813204567
eth,1970-01-01 00:00:01.768027500,0.16666666666666666,0.0030067431561997403
eth,1970-01-01 00:00:01.768028400,0.16666666666666666,0.0023022342995169735
eth,1970-01-01 00:00:01.768029300,0.08333333333333333,0.0023022342995169735
eth,1970-01-01 00:00:01.768030200,0.0,0.0030067431561997403
eth,1970-01-01 00:00:01.768031100,0.08333333333333333,0.0030067431561997403
eth,1970-01-01 00:00:01.768032000,0.0,0.003623188405797162
eth,1970-01-01 00:00:01.768032900,-0.08333333333333333,0.005321557971014549
eth,1970-01-01 00:00:01.768033800,-0.08333333333333333,0.006793478260869617
eth,1970-01-01 00:00:01.768034700,-0.08333333333333333,0.0071960547504026215
eth,1970-01-01 00:00:01.768035600,0.0,0.007246376811594246
eth,1970-01-01 00:00:01.768036500,0.0,0.007196054750402617
eth,1970-01-01 00:00:01.768037400,0.08333333333333333,0.006831219806763323
eth,1970-01-01 00:00:01.768038300,0.08333333333333333,0.006441223832528218
eth,1970-01-01 00:00:01.768039200,0.16666666666666666,0.006441223832528218
eth,1970-01-01 00:00:01.768040100,0.16666666666666666,0.006831219806763323
eth,1970-01-01 00:00:01.768041000,0.16666666666666666,0.006831219806763323
eth,1970-01-01 00:00:01.768041900,0.25,0.008139593397745613
eth,1970-01-01 00:00:01.768042800,0.16666666666666666,0.00845410628019328
eth,1970-01-01 00:00:01.768043700,0.08333333333333333,0.00845410628019328
eth,1970-01-01 00:00:01.768044600,0.0,0.00874345813204513
eth,1970-01-01 00:00:01.768045500,0.0,0.009007648953301169
eth,1970-01-01 00:00:01.768046400,0.0,0.008856682769726286
eth,1970-01-01 00:00:01.768047300,0.0,0.009045390499194884
eth,1970-01-01 00:00:01.768048200,0.0,0.008743458132045124
eth,1970-01-01 00:00:01.768049100,0.08333333333333333,0.008252818035426764
eth,1970-01-01 00:00:01.768050000,0.0,0.007799919484702125
eth,1970-01-01 00:00:01.768050900,0.0,0.007837661030595843
eth,1970-01-01 00:00:01.768051800,0.08333333333333333,0.007799919484702125
eth,1970-01-01 00:00:01.768052700,0.0,0.007837661030595843
eth,1970-01-01 00:00:01.768053600,0.0,0.007837661030595843
eth,1970-01-01 00:00:01.768054500,0.0,0.007196054750402608
eth,1970-01-01 00:00:01.768055400,0.0,0.006529287439613559
eth,1970-01-01 00:00:01.768056300,-0.08333333333333333,0.006529287439613559
eth,1970-01-01 00:00:01.768057200,-0.08333333333333333,0.007196054750402608
eth,1970-01-01 00:00:01.768058100,-0.16666666666666666,0.009057971014492782
eth,1970-01-01 00:00:01.768059000,-0.16666666666666666,0.01075634057971017
eth,1970-01-01 00:00:01.768059900,-0.25,0.013876308373591002
eth,1970-01-01 00:00:01.768060800,-0.3333333333333333,0.017801429146537852
eth,1970-01-01 00:00:01.768061700,-0.25,0.018870772946859907
eth,1970-01-01 00:00:01.768062600,-0.25,0.019311090982286633
eth,1970-01-01 00:00:01.768063500,-0.3333333333333333,0.018870772946859894
eth,1970-01-01 00:00:01.768064400,-0.25,0.017801429146537828
eth,1970-01-01 00:00:01.768065300,-0.25,0.017700785024154567
eth,1970-01-01 00:00:01.768066200,-0.25,0.018266908212560364
eth,1970-01-01 00:00:01.768067100,-0.25,0.01860658212560384
eth,1970-01-01 00:00:01.768068000,-0.3333333333333333,0.01991495571658612
eth,1970-01-01 00:00:01.768068900,-0.25,0.01972624798711752
eth,1970-01-01 00:00:01.768069800,-0.3333333333333333,0.020330112721417028
eth,1970-01-01 00:00:01.768070700,-0.4166666666666667,0.020481078904991904
eth,1970-01-01 00:00:01.768071600,-0.3333333333333333,0.02007850241545889
eth,1970-01-01 00:00:01.768072500,-0.3333333333333333,0.019273349436392865
eth,1970-01-01 00:00:01.768073400,-0.4166666666666667,0.01731078904991943
eth,1970-01-01 00:00:01.768074300,-0.3333333333333333,0.015499194847020874
eth,1970-01-01 00:00:01.768075200,-0.25,0.012970511272141647
eth,1970-01-01 00:00:01.768076100,-0.25,0.010215378421900097
eth,1970-01-01 00:00:01.768077000,-0.25,0.00723379629629623
eth,1970-01-01 00:00:01.768077900,-0.16666666666666666,0.006189613526569981
eth,1970-01-01 00:00:01.768078800,-0.25,0.004629629629629562
eth,1970-01-01 00:00:01.768079700,-0.16666666666666666,0.004629629629629562
eth,1970-01-01 00:00:01.768080600,-0.25,0.004113828502415391
eth,1970-01-01 00:00:01.768081500,-0.25,0.004113828502415391
eth,1970-01-01 00:00:01.768082400,-0.25,0.004025764895330046
eth,1970-01-01 00:00:01.768083300,-0.3333333333333333,0.004113828502415391
eth,1970-01-01 00:00:01.768084200,-0.3333333333333333,0.004176731078904925
eth,1970-01-01 00:00:01.768085100,-0.3333333333333333,0.004176731078904925
eth,1970-01-01 00:00:01.768086000,-0.3333333333333333,0.004214472624798643
eth,1970-01-01 00:00:01.768086900,-0.25,0.004214472624798643
eth,1970-01-01 00:00:01.768087800,-0.16666666666666666,0.00478059581320444
eth,1970-01-01 00:00:01.768088700,-0.16666666666666666,0.005321557971014424
eth,1970-01-01 00:00:01.768089600,-0.08333333333333333,0.006793478260869497
eth,1970-01-01 00:00:01.768090500,-0.08333333333333333,0.008252818035426664
eth,1970-01-01 00:00:01.768091400,-0.08333333333333333,0.00934732286634454
eth,1970-01-01 00:00:01.768092300,0.0,0.010668276972624733
eth,1970-01-01 00:00:01.768093200,-0.08333333333333333,0.011158917069243091
eth,1970-01-01 00:00:01.768094100,0.0,0.012668578904991887
eth,1970-01-01 00:00:01.768095000,0.08333333333333333,0.01417824074074068
eth,1970-01-01 00:00:01.768095900,0.08333333333333333,0.016254025764895274
eth,1970-01-01 00:00:01.768096800,0.08333333333333333,0.018669484702093342
eth,1970-01-01 00:00:01.768097700,0.08333333333333333,0.020682367149758404
eth,1970-01-01 00:00:01.768098600,0.08333333333333333,0.022292673107890452
eth,1970-01-01 00:00:01.768099500,0.0,0.0229468599033816
eth,1970-01-01 00:00:01.768100400,0.08333333333333333,0.02395330112721413
eth,1970-01-01 00:00:01.768101300,0.08333333333333333,0.025349738325281767
eth,1970-01-01 00:00:01.768102200,0.16666666666666666,0.027173913043478225
eth,1970-01-01 00:00:01.768103100,0.25,0.03034420289855069
eth,1970-01-01 00:00:01.768104000,0.25,0.03260869565217388
eth,1970-01-01 00:00:01.768104900,0.25,0.03199225040257646
eth,1970-01-01 00:00:01.768105800,0.25,0.030142914653784193
eth,1970-01-01 00:00:01.768106700,0.3333333333333333,0.028935185185185164
eth,1970-01-01 00:00:01.768107600,0.3333333333333333,0.026117149758454087
eth,1970-01-01 00:00:01.768108500,0.25,0.02294685990338163
eth,1970-01-01 00:00:01.768109400,0.25,0.021122685185185175
eth,1970-01-01 00:00:01.768110300,0.25,0.01866948470209339
eth,1970-01-01 00:00:01.768111200,0.25,0.01746175523349436
eth,1970-01-01 00:00:01.768112100,0.16666666666666666,0.015385970209339772
eth,1970-01-01 00:00:01.768113000,0.16666666666666666,0.013083735909822867
eth,1970-01-01 00:00:01.768113900,0.16666666666666666,0.012026972624798715
eth,1970-01-01 00:00:01.768114800,0.16666666666666666,0.009347322866344612
eth,1970-01-01 00:00:01.768115700,0.08333333333333333,0.008403784219001618
eth,1970-01-01 00:00:01.768116600,0.0,0.009347322866344612
eth,1970-01-01 00:00:01.768117500,0.0,0.010265700483091793
eth,1970-01-01 00:00:01.768118400,0.0,0.011158917069243159
eth,1970-01-01 00:00:01.768119300,0.08333333333333333,0.011158917069243159
eth,1970-01-01 00:00:01.768120200,0.16666666666666666,0.01086956521739131
eth,1970-01-01 00:00:01.768121100,0.25,0.009850543478260879
eth,1970-01-01 00:00:01.768122000,0.25,0.009649255233494374
eth,1970-01-01 00:00:01.768122900,0.25,0.009347322866344617
eth,1970-01-01 00:00:01.768123800,0.16666666666666666,0.009347322866344617
eth,1970-01-01 00:00:01.768124700,0.16666666666666666,0.009208937198067644
eth,1970-01-01 00:00:01.768125600,0.25,0.009208937198067644
eth,1970-01-01 00:00:01.768126500,0.25,0.009208937198067644
eth,1970-01-01 00:00:01.768127400,0.16666666666666666,0.009045390499194858
eth,1970-01-01 00:00:01.768128300,0.16666666666666666,0.008038949275362329
eth,1970-01-01 00:00:01.768129200,0.08333333333333333,0.007246376811594208
eth,1970-01-01 00:00:01.768130100,0.16666666666666666,0.006931863929146542
eth,1970-01-01 00:00:01.768131000,0.16666666666666666,0.006592190016103062
eth,1970-01-01 00:00:01.768131900,0.16666666666666666,0.006227355072463769
eth,1970-01-01 00:00:01.768132800,0.16666666666666666,0.0058373590982286625
eth,1970-01-01 00:00:01.768133700,0.25,0.006227355072463769
eth,1970-01-01 00:00:01.768134600,0.3333333333333333,0.007535728663446059
eth,1970-01-01 00:00:01.768135500,0.3333333333333333,0.008743458132045096
eth,1970-01-01 00:00:01.768136400,0.4166666666666667,0.011272141706924328
eth,1970-01-01 00:00:01.768137300,0.4166666666666667,0.013083735909822883
eth,1970-01-01 00:00:01.768138200,0.4166666666666667,0.01327244363929149
eth,1970-01-01 00:00:01.768139100,0.4166666666666667,0.012832125603864765
eth,1970-01-01 00:00:01.768140000,0.4166666666666667,0.011762781803542713
eth,1970-01-01 00:00:01.768140900,0.4166666666666667,0.011662137681159465
eth,1970-01-01 00:00:01.768141800,0.3333333333333333,0.01146084943639296
eth,1970-01-01 00:00:01.768142700,0.3333333333333333,0.011624396135265749
eth,1970-01-01 00:00:01.768143600,0.25,0.011624396135265749
eth,1970-01-01 00:00:01.768144500,0.25,0.011624396135265749
eth,1970-01-01 00:00:01.768145400,0.25,0.011158917069243206
eth,1970-01-01 00:00:01.768146300,0.25,0.01066827697262485
eth,1970-01-01 00:00:01.768147200,0.16666666666666666,0.011158917069243206
eth,1970-01-01 00:00:01.768148100,0.25,0.011158917069243206
eth,1970-01-01 00:00:01.768149000,0.3333333333333333,0.010756340579710198
eth,1970-01-01 00:00:01.768149900,0.25,0.010215378421900217
eth,1970-01-01 00:00:01.768150800,0.3333333333333333,0.00844152576489539
eth,1970-01-01 00:00:01.768151700,0.3333333333333333,0.007737016908212623
eth,1970-01-01 00:00:01.768152600,0.25,0.007045088566827762
eth,1970-01-01 00:00:01.768153500,0.3333333333333333,0.006189613526570116
eth,1970-01-01 00:00:01.768154400,0.25,0.005422202093397815
eth,1970-01-01 00:00:01.768155300,0.25,0.005422202093397815
eth,1970-01-01 00:00:01.768156200,0.16666666666666666,0.006327999194847086
eth,1970-01-01 00:00:01.768157100,0.16666666666666666,0.007133152173913104
eth,1970-01-01 00:00:01.768158000,0.16666666666666666,0.007246376811594257
eth,1970-01-01 00:00:01.768158900,0.16666666666666666,0.007133152173913092
eth,1970-01-01 00:00:01.768159800,0.16666666666666666,0.0067934782608696075
eth,1970-01-01 00:00:01.768160700,0.16666666666666666,0.006227355072463805
eth,1970-01-01 00:00:01.768161600,0.08333333333333333,0.00632799919484705
eth,1970-01-01 00:00:01.768162500,0.0,0.007397342995169102
eth,1970-01-01 00:00:01.768163400,0.08333333333333333,0.007737016908212575
eth,1970-01-01 00:00:01.768164300,0.08333333333333333,0.007850241545893729
